,original_id,caffe_id,name,price,serving,plate_area,sourcing,started_producing,type,with_brown_sugar,with_nuts,whole_weat_flour,with_eggs,with_icing,lactose_free,with_cocoa,with_berries,look_date
231,1489275,25,sesame ribbon,2.0,104,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-09-27
232,1667850,78,enjoyable spring,0.91,53,666.0,n/a,1991,cake,0,0,0,0,0,0,0,0,2023-09-27
233,1446264,58,crisp choice,1.99,113,666.0,local or ecological,2019,cake,1,0,0,1,0,1,0,0,2023-09-27
234,1662693,108,mango perfection,2.2,113,666.0,local or ecological,2020,eclair,0,1,0,1,0,0,0,0,2023-09-27
235,1658628,30,chocolate journey,2.59,108,333.0,ecological,1937,croissant,0,0,0,1,0,0,0,0,2023-09-27
236,1660575,32,blueberry prize,0.49,89,658.23,ecological,1984,cake,0,0,1,0,0,0,0,0,2023-09-27
237,1659945,40,elegant marvel,1.99,118,666.0,local or ecological,2019,eclair,0,0,0,0,1,0,0,0,2023-09-27
238,1657590,67,exclusive invitation,2.2,118,1017.87,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-09-27
239,1657458,2,sesame spell,2.07,120,543.9000000000001,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-09-27
240,1653162,63,beautiful bliss,2.45,87,166.5,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-09-27
241,1652154,57,smooth strawberry,1.79,74,666.0,n/a,1951,cake,0,0,0,1,0,0,0,0,2023-09-27
242,1650006,69,fantastic passion,1.84,54,200.91,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-09-27
243,1649838,58,savoury invitation,2.41,99,222.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-09-27
244,1648494,16,almond warmth,2.69,100,999.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-09-27
245,1638972,52,fruity ambrosia,2.5,106,1332.0,ecological,2002,cake,0,1,1,0,0,0,0,0,2023-09-27
246,1635186,100,green mango,1.96,105,621.5999999999999,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-09-27
247,1629642,70,celestial garden,5.0,120,1818.1799999999998,n/a,1955,cake,0,0,0,0,0,0,1,0,2023-09-27
248,1567578,81,classic ribbon,1.86,117,666.0,ecological,1970,cake,0,0,1,0,0,0,0,0,2023-09-27
249,1620060,9,chocolate fantasy,2.07,98,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-09-27
250,1618098,100,blueberry sensation,3.27,102,222.0,ecological,2013,cake,0,0,0,0,1,0,0,0,2023-09-27
251,1616862,32,banana wisdom,0.73,70,1332.0,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-09-27
252,1611264,46,special inspiration,1.5,80,485.07,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-09-27
253,1606536,15,mango choice,1.87,101,532.8,local or ecological,2020,doughnut,0,1,0,0,0,1,0,0,2023-09-27
254,1590060,20,almond magic,1.29,50,444.0,ecological,2020,doughnut,1,0,0,0,0,0,0,0,2023-09-27
255,1602102,55,crunchy heaven,1.21,54,888.0,ecological,2009,doughnut,0,0,1,0,0,0,0,0,2023-09-27
256,1553463,52,tempting flower,1.9,55,166.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-09-27
257,1389417,20,black mulberry chuckle,1.98,116,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-09-27
258,1600374,83,cheeky bliss,2.14,103,566.0999999999999,ecological,2019,cupcake,1,0,0,0,0,0,0,0,2023-09-27
259,1540449,46,fantastic sentiment,3.2,112,388.5,local or ecological,1993,cake,0,0,0,1,0,0,0,0,2023-09-27
260,1163880,82,delicate fountain,0.29,120,1665.0,local or ecological,1957,cupcake,0,0,1,0,0,0,0,0,2023-09-27
261,853758,72,smooth kiss,1.2,80,654.9000000000001,local or ecological,2017,cake,0,0,0,0,0,0,0,0,2023-09-27
262,1717683,58,magical pear,2.25,63,407.37,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-01
263,1717671,45,yellow celebration,2.95,109,666.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-01
264,1717623,111,traditional sentiment,1.84,54,200.91,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-01
265,1647624,62,traditional sensation,1.19,80,499.5,local or ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-10-01
266,1717599,80,exceptional blackberry,2.99,120,555.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-01
267,1717593,12,cherry bliss,1.89,120,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-01
268,1717221,27,peach ribbon,1.9,120,643.8,ecological,2007,eclair,0,1,1,0,0,1,0,0,2023-10-01
269,1717173,63,crispy marvel,3.0,115,1221.0,local or ecological,2020,candy,1,0,0,0,0,0,0,0,2023-10-01
270,1715349,25,chocolate confidant,3.35,105,832.5,ecological,2020,eclair,0,1,0,0,0,0,0,0,2023-10-01
271,1716855,27,black mulberry dream,1.79,110,888.0,local or ecological,2020,doughnut,0,0,0,0,0,0,0,0,2023-10-01
272,1714533,34,irresistible strawberry,1.21,67,1110.0,local or ecological,2020,eclair,0,1,0,0,0,0,0,0,2023-10-01
273,1716573,76,yellow journey,5.85,112,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-01
274,1716531,69,traditional confidant,0.77,51,1221.0,ecological,1974,cake,0,0,1,0,0,0,0,0,2023-10-01
275,1466742,50,fancy star,2.43,99,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-01
276,1583820,90,tempting pleasure,2.41,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-01
277,1533591,101,green marvel,2.19,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-01
278,1716189,48,pretty spell,1.25,110,721.5,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-10-01
279,1716003,24,cranberry secret,0.69,99,667.11,local or ecological,1981,cake,0,0,1,0,0,0,0,0,2023-10-01
280,1714635,19,sesame delight,2.87,91,666.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-10-01
281,1715229,26,fig fountain,2.62,86,277.5,ecological,2016,cake,0,0,0,1,0,0,0,0,2023-10-01
282,1715163,53,fancy rose,1.75,95,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-01
283,1689462,46,sublime almond,2.08,116,765.9000000000001,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-01
284,1714371,72,playful chocolate,3.09,112,166.5,ecological,2015,cake,0,0,0,1,0,0,0,0,2023-10-01
285,1714365,107,lemon pleasure,2.58,103,277.5,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-10-01
286,1713957,96,double comfort,4.79,114,3330.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-01
287,1713945,95,pretty heaven,4.98,93,111.0,ecological,1937,cake,0,0,0,1,0,0,0,0,2023-10-01
288,1719711,108,pure synergy,2.29,91,244.20000000000002,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
289,1715229,26,fig fountain,2.62,86,277.5,ecological,2016,cake,0,0,0,1,0,0,0,0,2023-10-03
290,1512885,34,chocolaty blossom,1.12,107,729.27,local or ecological,2020,cake,0,1,0,1,1,1,0,0,2023-10-03
291,1466868,25,raspberry taste,2.09,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
292,1715349,25,chocolate confidant,3.33,105,832.5,ecological,2020,eclair,0,1,0,0,0,0,0,0,2023-10-03
293,1689168,38,special harmony,3.59,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
294,1639014,8,lemon desert,3.85,120,1032.3000000000002,ecological,2017,eclair,1,0,0,0,0,0,0,0,2023-10-03
295,1718973,41,elegant bonus,2.2,110,777.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
296,1709523,20,mango kiss,2.14,107,865.8,ecological,2014,cake,1,0,0,0,0,0,0,0,2023-10-03
297,1718571,58,celestial pistachio,1.59,79,1320.9,local or ecological,2020,cake,0,0,0,0,0,0,0,0,2023-10-03
298,1718547,100,chocolate smile,2.49,99,336.33,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
299,1718499,103,cherry dream,3.19,104,277.5,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
300,1718475,29,berry serenity,0.64,87,1998.0,n/a,1967,cookie,0,0,1,0,0,0,0,0,2023-10-03
301,1718409,61,special star,1.25,102,721.5,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-10-03
302,1716189,48,pretty spell,1.25,110,721.5,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-10-03
303,1689462,46,sublime almond,2.08,116,765.9000000000001,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
304,1574148,84,savoury miracle,2.9,110,555.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-10-03
305,1670802,68,delightful cherry,2.69,120,566.0999999999999,local or ecological,2020,cake,0,1,0,0,0,0,0,0,2023-10-03
306,1647624,62,traditional sensation,1.19,80,499.5,local or ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-10-03
307,1717221,27,peach ribbon,1.9,120,643.8,ecological,2007,eclair,0,1,1,0,0,1,0,0,2023-10-03
308,1717173,63,crispy marvel,3.0,115,1221.0,local or ecological,2020,candy,1,0,0,0,0,0,0,0,2023-10-03
309,1716855,27,black mulberry dream,1.79,110,888.0,local or ecological,2020,doughnut,0,0,0,0,0,0,0,0,2023-10-03
310,1714533,34,irresistible strawberry,1.21,67,1110.0,local or ecological,2020,eclair,0,1,0,0,0,0,0,0,2023-10-03
311,1716573,76,yellow journey,5.85,112,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
312,1716531,69,traditional confidant,0.77,51,1221.0,ecological,1974,cake,0,0,1,0,0,0,0,0,2023-10-03
313,1466742,50,fancy star,2.43,99,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
314,1583820,90,tempting pleasure,2.41,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
315,1533591,101,green marvel,2.19,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
316,1716003,24,cranberry secret,0.69,99,667.11,local or ecological,1981,cake,0,0,1,0,0,0,0,0,2023-10-03
317,1714635,19,sesame delight,2.87,91,666.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-10-03
318,1715163,53,fancy rose,1.75,95,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
319,1714371,72,playful chocolate,3.09,112,166.5,ecological,2015,cake,0,0,0,1,0,0,0,0,2023-10-03
320,1713957,96,double comfort,4.79,114,3330.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
321,1713945,95,pretty heaven,4.98,93,111.0,ecological,1937,cake,0,0,0,1,0,0,0,0,2023-10-03
322,1713237,112,crunchy invitation,2.7,112,1221.0,ecological,2010,cake,0,0,0,1,0,0,0,0,2023-10-03
323,1713213,111,pure spark,2.29,78,1010.0999999999999,ecological,2018,cake,1,0,0,0,0,0,0,0,2023-10-03
324,1686732,12,hazelnut invitation,1.09,81,1260.96,ecological,1972,cake,0,0,1,0,0,0,0,0,2023-10-03
325,1614240,58,beautiful secret,1.65,109,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
326,1712295,98,almond wonder,1.3,80,402.93,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
327,1711935,63,delightful hazelnut,2.75,119,455.09999999999997,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
328,1711785,12,juniper berry fountain,1.95,98,222.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
329,1696380,12,raspberry flavor,0.94,68,555.0,ecological,1994,cake,0,1,1,0,0,0,0,0,2023-10-03
330,1681836,98,candied sensation,1.28,80,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
331,1710639,2,juniper berry harmony,2.06,105,888.0,ecological,2017,doughnut,1,0,0,0,0,0,0,0,2023-10-03
332,1710477,36,candied inspiration,2.4,104,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
333,1709625,57,enticing desert,2.0,70,666.0,ecological,2008,cake,0,0,0,0,0,0,0,0,2023-10-03
334,1709439,6,banana spark,4.5,60,588.3,ecological,1954,cake,0,0,0,1,0,0,0,0,2023-10-03
335,1689678,66,double blossom,2.99,109,452.88,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-10-03
336,1426497,108,white choice,0.83,67,1398.6,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-10-03
337,1708278,65,pink spell,1.99,101,472.85999999999996,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
338,1703796,83,savoury almond,2.9,97,444.0,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-10-03
339,1708140,88,red kiss,2.36,80,943.5,ecological,2019,tartlet,1,0,0,0,0,0,0,0,2023-10-03
340,1708110,41,yummy plum,2.03,110,888.0,ecological,1990,cake,0,0,1,0,0,0,0,0,2023-10-03
341,1708038,10,cranberry dream,3.5,115,859.14,ecological,2019,cake,0,1,0,0,0,0,0,0,2023-10-03
342,1707180,36,fluffy blossom,1.65,79,666.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
343,1706946,29,currant abbundance,0.77,93,643.8,ecological,1985,cake,0,0,1,0,0,0,0,0,2023-10-03
344,1705746,63,comforting taste,2.49,109,449.54999999999995,ecological,2017,cake,1,0,0,0,0,0,0,0,2023-10-03
345,1655340,33,fancy pistachio,3.25,117,610.5,ecological,2013,cake,1,0,0,0,0,0,0,0,2023-10-03
346,1704912,107,berry blessing,3.45,116,666.0,ecological,2014,eclair,0,0,0,0,1,0,0,0,2023-10-03
347,1548603,3,pistachio symphony,2.57,52,139.86,ecological,2019,cake,0,0,0,0,0,0,0,0,2023-10-03
348,1704690,54,exclusive strawberry,1.45,105,721.5,ecological,1972,cake,0,0,1,0,0,0,1,0,2023-10-03
349,1704204,34,sensational adventure,1.5,120,888.0,ecological,1967,cake,0,1,1,1,0,0,0,0,2023-10-03
350,1584156,83,delicate juniper berry,2.43,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
351,1703958,83,crispy sesame,2.25,63,407.37,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
352,1679208,45,angelic almond,1.1,73,428.46,ecological,2007,doughnut,1,0,0,0,0,0,0,0,2023-10-03
353,1703304,19,currant surprise,2.85,93,444.0,ecological,2017,cake,1,0,0,0,0,0,0,0,2023-10-03
354,1701690,5,apricot surprise,2.02,110,999.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
355,1701318,99,black mulberry secret,0.79,67,821.4000000000001,ecological,2002,cookie,0,1,1,0,0,0,0,0,2023-10-03
356,1629774,109,cashew spring,0.81,88,712.62,ecological,1991,cake,0,0,1,0,0,0,0,0,2023-10-03
357,1700976,112,berry serenity,2.53,91,1041.18,ecological,1978,cake,0,0,1,0,0,0,0,0,2023-10-03
358,1699542,68,beautiful star,3.1,100,821.4000000000001,ecological,2016,cake,1,0,0,0,0,0,0,0,2023-10-03
359,1698780,85,light cherry,1.69,69,1110.0,ecological,2011,doughnut,1,0,0,0,0,0,0,0,2023-10-03
360,1116906,55,comforting chuckle,4.9,70,2020.1999999999998,n/a,1936,croissant,1,1,1,1,1,0,0,0,2023-10-03
361,1698096,14,blackberry pleasure,2.95,109,666.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
362,1696776,68,velvety flavor,2.93,76,356.53200000000004,ecological,2019,cake,0,0,0,1,0,0,0,0,2023-10-03
363,1694664,72,blissful secret,1.95,105,1287.6,local or ecological,2020,candy,0,1,0,0,0,0,0,0,2023-10-03
364,1648422,13,juniper berry kiss,3.98,81,1528.47,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-10-03
365,1695564,94,cherry star,4.15,113,1337.5500000000002,ecological,1937,doughnut,0,0,0,1,0,0,0,0,2023-10-03
366,1647786,92,banana treat,1.99,73,943.5,local or ecological,2019,cake,0,0,0,0,0,0,0,0,2023-10-03
367,1694892,49,delicate harmony,2.35,107,499.5,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
368,1694886,93,juniper berry gift,1.81,107,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
369,1694844,90,berry garden,0.89,80,777.0,local or ecological,2012,doughnut,0,0,0,0,0,0,0,0,2023-10-03
370,1694610,12,berry warmth,1.89,108,666.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
371,1679892,63,magical plum,3.59,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
372,1691766,111,strawberry pleasure,1.1,61,527.25,ecological,2014,cookie,0,0,1,0,0,0,0,0,2023-10-03
373,1617540,99,beautiful spark,2.08,117,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
374,1689606,100,juniper berry garden,1.59,120,688.2,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
375,1689504,18,blackberry spell,1.37,112,499.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
376,1688148,37,crisp surprise,2.35,120,888.0,ecological,2020,cake,1,1,0,1,1,0,0,0,2023-10-03
377,1685886,8,kiwi star,3.19,100,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
378,1685478,108,delicate flavor,1.34,78,666.0,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-10-03
379,1680972,50,exquisite dream,1.94,97,724.83,ecological,2004,cake,1,0,0,0,0,0,0,0,2023-10-03
380,1637484,88,yummy strawberry,1.76,94,777.0,ecological,1971,eclair,0,1,1,0,0,0,0,0,2023-10-03
381,1679772,5,pistachio fusion,2.64,77,730.38,ecological,2016,cake,0,0,0,1,0,0,0,0,2023-10-03
382,1678878,32,black mulberry prize,1.96,113,954.5999999999999,local or ecological,2020,cake,1,1,0,0,0,0,0,0,2023-10-03
383,1674090,8,cherry prize,1.98,110,666.0,local or ecological,2020,cake,0,0,0,1,0,0,0,0,2023-10-03
384,1671690,66,refreshing bliss,2.44,105,277.5,ecological,2018,cake,0,0,0,1,0,0,0,0,2023-10-03
385,1489275,25,sesame ribbon,2.0,104,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
386,1667850,78,enjoyable spring,0.91,53,666.0,n/a,1991,cake,0,0,0,0,0,0,0,0,2023-10-03
387,1446264,58,crisp choice,1.99,113,666.0,local or ecological,2019,cake,1,0,0,1,0,1,0,0,2023-10-03
388,1662693,108,mango perfection,2.2,113,666.0,local or ecological,2020,eclair,0,1,0,1,0,0,0,0,2023-10-03
389,1658628,30,chocolate journey,2.59,108,333.0,ecological,1937,croissant,0,0,0,1,0,0,0,0,2023-10-03
390,1660575,32,blueberry prize,0.49,89,658.23,ecological,1984,cake,0,0,1,0,0,0,0,0,2023-10-03
391,1659945,40,elegant marvel,1.85,118,666.0,local or ecological,2019,eclair,0,0,0,0,1,0,0,0,2023-10-03
392,1657590,67,exclusive invitation,2.2,118,1017.87,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
393,1652154,57,smooth strawberry,1.79,74,666.0,n/a,1951,cake,0,0,0,1,0,0,0,0,2023-10-03
394,1650006,69,fantastic passion,1.84,54,200.91,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
395,1649838,58,savoury invitation,2.41,99,222.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
396,1638972,52,fruity ambrosia,2.5,106,1332.0,ecological,2002,cake,0,1,1,0,0,0,0,0,2023-10-03
397,1635186,100,green mango,1.96,105,621.5999999999999,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
398,1629642,70,celestial garden,5.0,120,1818.1799999999998,n/a,1955,cake,0,0,0,0,0,0,1,0,2023-10-03
399,1567578,81,classic ribbon,1.86,117,666.0,ecological,1970,cake,0,0,1,0,0,0,0,0,2023-10-03
400,1620060,9,chocolate fantasy,2.07,98,555.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
401,1616862,32,banana wisdom,0.73,70,1332.0,ecological,1937,croissant,0,0,1,0,0,0,0,0,2023-10-03
402,1611264,46,special inspiration,1.5,80,485.07,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
403,1606536,15,mango choice,1.87,101,532.8,local or ecological,2020,doughnut,0,1,0,0,0,1,0,0,2023-10-03
404,1590060,20,almond magic,1.29,50,444.0,ecological,2020,doughnut,1,0,0,0,0,0,0,0,2023-10-03
405,1602102,55,crunchy heaven,1.21,54,888.0,ecological,2009,doughnut,0,0,1,0,0,0,0,0,2023-10-03
406,1553463,52,tempting flower,1.9,55,166.5,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-03
407,1389417,20,black mulberry chuckle,1.98,116,999.0,local or ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-03
408,1600374,83,cheeky bliss,2.14,103,566.0999999999999,ecological,2019,cupcake,1,0,0,0,0,0,0,0,2023-10-03
409,1540449,46,fantastic sentiment,3.2,112,388.5,local or ecological,1993,cake,0,0,0,1,0,0,0,0,2023-10-03
410,1163880,82,delicate fountain,0.29,120,1665.0,local or ecological,1957,cupcake,0,0,1,0,0,0,0,0,2023-10-03
411,1722609,88,yummy cranberry,2.79,120,555.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-08
412,1715349,25,chocolate confidant,3.22,105,832.5,ecological,2020,eclair,0,1,0,0,0,0,0,0,2023-10-08
413,1718973,41,elegant bonus,2.2,110,777.0,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-08
414,1713957,96,double comfort,4.79,114,3330.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-08
415,1584156,83,delicate juniper berry,2.39,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-08
416,1717173,63,crispy marvel,3.0,115,1221.0,local or ecological,2020,candy,1,0,0,0,0,0,0,0,2023-10-08
417,1116906,55,comforting chuckle,4.9,70,2020.1999999999998,n/a,1936,croissant,1,1,1,1,1,0,0,0,2023-10-08
418,1721805,64,refreshing generosity,1.87,101,667.11,n/a,2020,cake,1,0,0,0,0,0,0,0,2023-10-08
419,1714533,34,irresistible strawberry,1.21,67,1110.0,local or ecological,2020,eclair,0,1,0,0,0,0,0,0,2023-10-08
420,1686732,12,hazelnut invitation,1.03,81,1260.96,ecological,1972,cake,0,0,1,0,0,0,0,0,2023-10-08
421,1716189,48,pretty spell,1.25,110,721.5,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-10-08
422,1718409,61,special star,1.25,102,721.5,local or ecological,2020,cake,0,0,0,0,1,0,0,0,2023-10-08
423,1720023,92,celestial currant,3.75,108,610.5,ecological,2017,cake,0,0,0,1,0,0,0,0,2023-10-08
424,1721091,26,hazelnut winter,1.65,80,666.0,local or ecological,2020,candy,0,0,0,0,0,0,0,0,2023-10-08
425,1509615,112,fruity adventure,1.89,79,519.48,local or ecological,2019,cupcake,1,0,0,0,0,0,0,0,2023-10-08
426,1583820,90,tempting pleasure,2.38,99,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-08
427,1710639,2,juniper berry harmony,2.06,105,888.0,ecological,2017,doughnut,1,0,0,0,0,0,0,0,2023-10-08
428,1512885,34,chocolaty blossom,1.22,107,729.27,local or ecological,2020,cake,0,1,0,1,1,1,0,0,2023-10-08
429,1466868,25,raspberry taste,2.18,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-08
430,1689168,38,special harmony,3.59,114,922.4100000000001,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-08
431,1639014,8,lemon desert,3.85,120,1032.3000000000002,ecological,2017,eclair,1,0,0,0,0,0,0,0,2023-10-08
432,1709523,20,mango kiss,2.14,107,865.8,ecological,2014,cake,1,0,0,0,0,0,0,0,2023-10-08
433,1718571,58,celestial pistachio,1.59,79,1320.9,local or ecological,2020,cake,0,0,0,0,0,0,0,0,2023-10-08
434,1718547,100,chocolate smile,2.49,99,336.33,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-08
435,1718499,103,cherry dream,3.19,104,277.5,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-08
436,1718475,29,berry serenity,0.64,87,1998.0,n/a,1967,cookie,0,0,1,0,0,0,0,0,2023-10-08
437,1689462,46,sublime almond,2.08,116,765.9000000000001,local or ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-08
438,1574148,84,savoury miracle,2.9,110,555.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-10-08
439,1670802,68,delightful cherry,2.69,120,566.0999999999999,local or ecological,2020,cake,0,1,0,0,0,0,0,0,2023-10-08
440,1647624,62,traditional sensation,1.19,80,499.5,local or ecological,2020,doughnut,0,1,0,0,1,0,0,0,2023-10-08
441,1717221,27,peach ribbon,1.9,120,643.8,ecological,2007,eclair,0,1,1,0,0,1,0,0,2023-10-08
442,1716855,27,black mulberry dream,1.79,110,888.0,local or ecological,2020,doughnut,0,0,0,0,0,0,0,0,2023-10-08
443,1716573,76,yellow journey,5.85,112,333.0,ecological,2020,cake,1,0,0,0,0,0,0,0,2023-10-08
444,1716531,69,traditional confidant,0.77,51,1221.0,ecological,1974,cake,0,0,1,0,0,0,0,0,2023-10-08
445,1466742,50,fancy star,2.43,99,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-08
446,1533591,101,green marvel,2.19,77,333.0,ecological,2019,cake,1,0,0,0,0,0,0,0,2023-10-08
447,1716003,24,cranberry secret,0.69,99,667.11,local or ecological,1981,cake,0,0,1,0,0,0,0,0,2023-10-08
448,1714635,19,sesame delight,2.87,91,666.0,ecological,2020,cake,0,0,0,1,0,0,0,0,2023-10-08
449,1714371,72,playful chocolate,3.09,112,166.5,ecological,2015,cake,0,0,0,1,0,0,0,0,2023-10-08
450,1713945,95,pretty heaven,4.98,93,111.0,ecological,1937,cake,0,0,0,1,0,0,0,0,2023-10-08
